voltage_V,distance_m,coupling_fraction,F_env_mgf,F_env_N
7000,0.19327090526164117,0.1,0.2976672344271023,2.9191183844945426e-06
7000,0.19552018814647268,0.1,0.2908578444745826,2.8523410805166653e-06
7000,0.19779564814000639,0.1,0.28420422508113924,2.787091363891954e-06
7000,0.20009758989090362,0.1,0.2777028128633793,2.7233342897666584e-06
7000,0.2024263215933208,0.1,0.27135012595332075,2.6610357126801327e-06
7000,0.20478215502817165,0.1,0.26514276213365906,2.6001622682780475e-06
7000,0.2071654056048698,0.1,0.2590773970156907,2.540681355443923e-06
7000,0.20957639240355738,0.1,0.2531507822589172,2.48256111883941e-06
7000,0.2120154382178247,0.1,0.24735974383137885,2.4257704318439914e-06
7000,0.21448286959792734,0.1,0.24170118030978388,2.3702788798849416e-06
7000,0.21697901689450608,0.1,0.2361720612185233,2.3160567441486314e-06
7000,0.21950421430281586,0.1,0.23076942540668313,2.263074985664449e-06
7000,0.22205879990746924,0.1,0.22549037946218278,2.2113052297528146e-06
7000,0.22464311572770065,0.1,0.22033209616219224,2.1607197508289625e-06
7000,0.2272575077631574,0.1,0.21529181295899713,2.111291457554349e-06
7000,0.22990232604022373,0.1,0.2103668305005002,2.06299387832773e-06
7000,0.23257792465888377,0.1,0.2055545111845685,2.0158011471081486e-06
7000,0.23528466184013036,0.1,0.20085227774645015,1.9696879895622252e-06
7000,0.23802289997392473,0.1,0.19625761187850646,1.9246297095283553e-06
7000,0.24079300566771525,0.1,0.19176805288151744,1.8806021757905329e-06
7000,0.24359534979552036,0.1,0.18738119634684067,1.8375818091547448e-06
7000,0.24643030754758274,0.1,0.1830946928687168,1.7955455698210013e-06
7000,0.24929825848060178,0.1,0.1789062467860315,1.7544709450442357e-06
7000,0.25219958656854974,0.1,0.17481361495286218,1.7143359370774858e-06
7000,0.25513468025408037,0.1,0.1708146055371476,1.6751190513908687e-06
7000,0.2581039325005351,0.1,0.16690707684684047,1.636799285160068e-06
7000,0.2611077408445548,0.1,0.16308893618291184,1.5993561160181523e-06
7000,0.26414650744930385,0.1,0.15935813871859417,1.5627694910647015e-06
7000,0.2672206391583132,0.1,0.1557126864042636,1.5270198161263716e-06
7000,0.27033054754995056,0.1,0.1521506268973725,1.492087945263118e-06
7000,0.27347664899252466,0.1,0.14867005251686136,1.4579551705144784e-06
